,DR (Both Correct),DR (Only OR Correct),DR (Only IPW Correct),DR (Both Incorrect),Incorrect OR,Incorrect IPW
258,2.00268943804415,2.0007975603446417,2.032859212551491,2.0584814400054277,2.114562439242692,2.384252063594499
259,2.021427746201111,2.019485617463029,2.0188003194040753,2.024438841753658,2.0885086122108536,2.3233124211743568
260,1.991679289171455,1.9929194642883328,1.981456004678022,2.01320785037601,2.077250902709323,2.303426739510223
261,2.0028658622709345,1.996306551240894,1.9587639748082746,1.9803949778247907,2.0534761471965224,2.2864531529913004
262,1.9927736601661192,1.9963779651088482,2.011107872451647,2.0078277242447005,2.074167118883158,2.314374961886679
263,2.0165263174777315,2.0115394862905074,1.9843877257809939,2.012548706422522,2.085127962915372,2.3001911747284685
264,2.000432186386937,2.002355501151641,1.9953129859689944,2.0166695085627375,2.0799742882070498,2.304909833788386
265,2.0016474987408093,1.9984099020068868,1.9711164165401256,1.9988688056007395,2.072318498633521,2.278985283431358
266,2.0010199294328865,1.9971899752774174,2.0279446110211024,2.0344941985538236,2.096123565132082,2.370253214520548
267,1.9967994715152686,2.003055802498225,2.0060696044044213,2.037420570636539,2.1003913301256323,2.3299948136977195
268,2.0115418744916695,2.0037360349016393,2.013191833720486,2.0113765251242386,2.073072216946236,2.306281820833734
269,2.0004407434050866,2.003097143836595,2.0068784986933386,2.0223397634128104,2.0928882564289504,2.361723251644155
270,2.006080312873991,1.995826774305448,1.968877900264929,1.9982658542742016,2.069754324323173,2.28910701309858
271,1.9974929157272148,1.9948186866930686,1.970530679195178,1.9972407479903842,2.056981211159629,2.2840571264189204
272,2.0101815911075676,2.016159535151249,1.9616017902892597,2.0282466687691554,2.0944075819255428,2.3101439264777714
273,1.993287287817186,1.9986770569786705,1.9366186539010477,1.9916916271056146,2.05867390263571,2.2615270671036782
274,2.004159551092808,2.007607517848461,1.8878077137587437,1.9554937887962007,2.0332723021177017,2.226360469259123
275,1.9830245213890962,1.991024495254131,1.9181459541417527,1.9925123960610842,2.0650028704854417,2.2651281822546765
276,2.009977454816622,2.0018795928857,1.9371781811950326,1.981312579444056,2.0617558679017733,2.2674644395116936
277,1.9929110073825607,1.993782911950173,1.9725775654056261,1.9986395761444273,2.060530885399047,2.2859034007867143
278,2.013269823660238,2.0086308351157265,1.9945302686678155,2.0250695884628747,2.0869047620142087,2.3294070972900767
279,1.9906647421160044,1.9879894994888412,1.9600218327797552,1.9888003866497141,2.0628313157022085,2.300775235477079
280,1.9858243060829324,1.984582477896237,1.9827467993324552,1.9811671421420738,2.0462828161863063,2.268584530620521
281,1.9948214188862048,1.9940170682052905,1.9805729875641334,2.0080195349341525,2.0651385902303847,2.2931333970007053
282,2.0031347565030817,2.000600033428505,1.98629618153657,2.010875142932072,2.0753885235874607,2.314657916030478
283,2.004486666930119,2.0063428887106447,1.9920468827867601,2.0223767628238916,2.090663605230084,2.3058567997904085
284,2.0005323410746203,2.0067408288116946,1.9768314646381058,2.0243552250954067,2.087109255707633,2.3047137401039364
285,1.9917759379773168,1.9980848465762828,1.9708560242923878,1.9874036555621037,2.0624370855380705,2.2959987218328384
286,2.005122633667377,2.0031678208043564,1.9836546817839176,1.990813296610404,2.0606528031486757,2.246750849850279
287,1.9903595479796614,1.9916161419221432,1.9327549655544896,1.9914149204820313,2.061382607652077,2.2780105300525446
288,1.9924136482275037,1.990847492823967,2.011462558270971,1.9959291411068352,2.0617949269189917,2.2762907846914056
289,1.9996712765537732,1.9939078972332775,2.0292922486086744,2.032515958238463,2.1064474623606477,2.3224122037301242
290,1.99620715042481,1.9915686259301415,1.9997303937011421,2.0194295148111134,2.079187355736846,2.3143995225127316
291,1.9969649518105532,1.9958916306772567,2.0298722905246045,2.024686438232265,2.0833179170069975,2.3213145645482407
292,2.001303823900065,2.0024607752845633,1.972844476473461,1.9859921545492754,2.0603485114228888,2.2781109518799085
293,2.0071476926257885,2.00151643204706,1.9866575222522416,1.9862306555914382,2.0488846625117563,2.2890872629022123
294,1.9939096423622356,1.9921024751918586,2.0153879374605457,2.0294440765201838,2.0989758543678505,2.3473287014604423
295,1.9889533658956824,2.0021204946104034,1.960445614489405,2.007080958722719,2.0825337530762145,2.289567114292485
296,2.005105798075082,2.0015487693137595,2.005216747378373,2.026116044023229,2.0884263597495174,2.33762416031306
297,1.9813994110692374,1.987155450855003,1.9755465156083298,2.001987366136931,2.0765629523642715,2.299225939106932
298,2.010117585303962,2.0054789569803497,1.9865118924078957,2.0215386102117776,2.0917641571061725,2.2953566788567996
299,2.006087165914466,2.0079625979921514,2.006382502618976,2.0185778059105326,2.0847945949249964,2.302157559716807
300,1.9913410919509065,1.9992076751223178,2.02834518126969,2.0516393609282257,2.11147335702551,2.3631221572830294
301,2.051442066110531,1.9975905379434076,1.8834020599940677,1.993975292438068,2.0549312324039573,2.2894602435445854
302,2.0050538087836274,2.0045810692467576,2.0426870391547847,2.0587151255166547,2.114886911651873,2.3572704100092734
303,1.998441384499981,1.9998004951615707,2.050389540317583,2.031255012937341,2.0981164085735955,2.320145366245942
304,2.000576052329591,2.0067379686370215,2.057944564181524,2.0736084726494,2.136208469627587,2.369655595182143
305,2.002258554514544,2.0034358512518207,2.0409917382467504,2.059558872117338,2.1166482729630496,2.381573080997671
306,1.9747399648514519,1.9887883068700682,1.9661901797965133,2.0056893631913515,2.0631701466214993,2.3192594515618628
307,2.0020972998079505,1.9994033672275167,2.012763011434094,2.0330051328769008,2.0822801732530545,2.3407916464280807
308,1.9993010679876433,1.996765813281338,2.0215372195019965,2.0223284870620524,2.076196589724518,2.3310455420393734
309,1.996164789202899,2.003723847883004,2.036661812614033,2.0591867182493595,2.1181181778002434,2.365899113007647
310,1.9998468243968923,2.003003802495815,1.9114865202493978,1.9870474750777045,2.05797877211097,2.2483396339723902
311,1.9968912541458954,1.9987322546455462,2.033855273422687,2.0558269943257472,2.108266512061169,2.3784773233403818
312,1.9934531870451724,1.9939915313395837,2.0142331278429624,2.040833943696004,2.097312567864328,2.3522147942011427
313,1.9881172738533806,1.9904717505859422,2.0133932286137366,2.0485628208817195,2.1053791085298155,2.3583830534813885
314,1.9930209834177641,1.995184859419388,1.9835901387509092,2.0132628404521067,2.080789660707296,2.3008835952486777
315,2.0052496687491757,2.002977987757886,2.003926615036582,2.0466560505195734,2.1003712533244894,2.343539539970275
316,1.9947126324583329,1.9968895320921827,2.015696903264607,2.038439906737459,2.0956271231089745,2.3313659084089946
317,1.987644905496094,1.9952416574365868,2.0083387665879915,2.0246899894654407,2.0898659621478264,2.32563241648543
318,2.0121302983136173,2.0123407326998586,2.0629768495683622,2.0726830006070247,2.134875665314718,2.4031107496337913
319,1.989100676071009,1.989641384929087,1.9635973702180216,1.9986953701299175,2.076404389948683,2.2741773486445926
320,2.0036949203441394,2.0072638365575166,2.0013570674936214,2.047428543486588,2.1101084240541153,2.332876913780261
321,1.9981504460885282,1.9882479771592911,2.0054557114039113,2.046831753635814,2.1040062258254797,2.3489322203322813
322,1.9953713083337856,2.000740564708458,1.9702036053212812,1.9994272511025268,2.0739385839416533,2.254250702651789
323,2.000176151243197,1.9949809821579378,2.0464873631745646,2.0629255214543623,2.1144272294282787,2.380059087984032
324,1.9888009815900234,1.9950567072378291,2.0295218106995123,2.0314873441520986,2.098345832929855,2.358418318372499
325,1.9883481767652493,1.9908953677939885,1.9824551986288166,2.0258206345253287,2.08600002166957,2.3292440649087185
326,2.0023267805909253,2.0066886779110527,1.9826305240933242,2.019085257835401,2.0880997033126927,2.3325876816475706
327,1.9930108183807087,1.988526322272772,1.986964532414523,1.989412707921644,2.06592730671385,2.2777336127770695
328,1.9939201823357642,1.9906502145868012,1.9786763938026433,1.99875879093478,2.065842437431261,2.2973957449155793
329,2.0015974804709646,2.00354505867285,2.0114447016499337,2.0202664664555527,2.0821340196784233,2.3191655191141844
330,2.00816385174152,2.003482719341253,2.0362920774964524,2.0495773211221056,2.113432603731138,2.357345419937981
331,2.003633800499873,2.0102455280302802,2.033733490699541,2.0537583541861846,2.114874917950478,2.360123681423659
332,2.0062495513907725,2.0019049574645167,1.9810688243789054,2.0099800832176147,2.090332636899026,2.3015814707480517
333,1.9874397208545176,1.9884275442380686,1.9187249731491443,2.0306637022013803,2.094664415151742,2.3157499803789885
334,1.9980372258055006,2.004753974941566,2.017488065124227,2.0353035836631093,2.099491516134718,2.3144614520023747
335,1.9999183896130388,2.0077350127245723,2.0122337924595883,2.0171886817959748,2.0914926121372077,2.3178428673484603
336,1.9927584467717079,1.9923118101657147,1.9892640385829445,1.9756815233069283,2.0466468589934173,2.265434466373927
337,2.01343769449271,2.011095216378968,2.0288548675369142,2.029030249071814,2.101392154523698,2.3111580344758793
338,1.9938713849111787,1.9926799782871856,2.003721780462341,2.019141157494778,2.0862011231553246,2.3207532103378914
339,1.9970605353731283,1.9945899880530051,1.9916723467802198,2.009397527702027,2.083823348326537,2.287143967102608
340,2.0085733659836396,2.0048261889242527,2.0100288795917063,2.0410162664229974,2.114203744866635,2.3376781631269123
341,2.007054124889688,2.0050124848232835,1.9881917688565733,2.01220858535573,2.0792455550941282,2.2995089800577673
342,2.006198209771089,2.007184309614128,2.0087902411622176,2.0631202976488443,2.1220276955705013,2.3639912019188265
343,2.007959632390464,2.011463609968905,2.0282815646678785,2.0375997782883033,2.1044626034222462,2.3293917352108817
344,2.0042622530743754,2.002989151008391,1.9906434555695738,2.0037023666858538,2.0784644278599687,2.3164989693408407
345,2.003736326302063,2.0038914349013592,1.9985495141648197,2.0340748865402962,2.0966509105136235,2.3319302026808133
346,2.0118214027406607,2.0113268557372597,2.0283951564132505,2.031506694003645,2.1008067133681236,2.341709032184712
347,1.9935272455350146,1.997782739415452,1.959607483371055,1.975500343284373,2.0551831061532146,2.2590411023180543
348,1.9955799966499914,1.9988755208385716,1.9181366007871443,1.973528831004187,2.049121514023155,2.2409621733419183
349,1.9924939010796923,1.9904735566485292,2.0203180466941553,2.030956066345137,2.094416208524168,2.333385336452563
350,1.9897021478939723,1.9916213020104392,1.9923018952319835,2.0009148045394576,2.0727293829148135,2.295278015537525
351,2.0136489970957574,2.010888637148813,2.065888067523569,2.0407841614137454,2.1095521103661707,2.341000883616994
352,1.9947494828351646,2.0032586046376015,2.022103068614377,2.040916649799038,2.100751346792473,2.357267024175289
353,1.9995414818408916,2.0024661980747034,1.9683583014312596,1.9949483667719237,2.0667164803795384,2.260611179682625
354,1.9943861216846441,2.0037020474115836,2.006450649474841,2.0295347789303144,2.1011523382727226,2.316352412758278
355,1.9984893127787855,1.9913884922676155,2.0023709407782175,2.0462621755096717,2.1137925319832562,2.3233394307574233
356,1.9979884035384747,2.0002335091737,1.996214934212134,1.9947472228413163,2.063148396287625,2.2752585858798082
357,2.0085454706193895,2.004597530689158,2.0012142777124886,2.0335584633875365,2.1019453275904323,2.315706342493435
358,2.0064642123048553,2.005048464414032,1.9910963501988161,2.02648443336358,2.0910571694890305,2.32924806076051
359,1.988132814650954,1.998385409984246,1.957838476052524,1.98944489819406,2.063678450588722,2.2776736380331255
360,2.0132285460526282,2.0165914702313796,1.978318381027773,2.015134863081503,2.07745381938236,2.3029064278323736
361,1.9929721223439725,1.9935511245130917,2.018112415019112,2.048049307219909,2.10068368635797,2.347805593197117
362,2.0064867898139505,2.0020369484883562,1.9370213541604333,1.9968522336279222,2.0677618959808344,2.2537197683966173
363,2.006736835765828,2.006398811859404,1.982750638548841,2.0071843787389154,2.0790191921054526,2.2980822727664116
364,2.0113086805075757,2.001615907008671,1.9235464754153582,2.019231123096075,2.075875187560276,2.3027241620776286
365,2.0142503625098787,2.0037162959239843,1.9881405323379364,1.9704358009613714,2.052277404823933,2.2534670682509668
366,1.992171754742647,1.993576849297382,2.0492951598727065,2.0639264651591556,2.1192847260979586,2.3960993762325407
367,2.0034607710293906,1.9919805553773653,1.9506561247225702,2.0019383849850234,2.066397851490322,2.2913363615678315
368,1.984603462084754,1.9892300782514987,2.0139188375858716,2.03954607942612,2.097646918128956,2.334239654553372
369,1.9940197420342296,1.9980534692519338,2.0042423202201647,2.041666669029594,2.09437347002149,2.3161649682201357
370,2.0007271510323004,2.0027475293880213,1.9635939070262751,1.9949525736344262,2.0715350131511805,2.2868566859064305
371,1.9966677507851116,2.005640901601953,1.9455709673995518,1.9825970081648032,2.060837572373391,2.2625225095210917
372,1.9942471037458127,1.994595608834009,1.9673565198839418,2.00241442870832,2.0740912108690623,2.2919694595582625
373,2.006601072024729,2.013311686187011,2.003826058339924,1.998509004300622,2.07083743179757,2.2663892898976754
374,2.00424147292588,2.003328861234534,1.9763962154533423,1.9878652381721378,2.0645780939374716,2.262685583154329
375,2.01298691521301,2.006312562779766,1.9919837612131905,2.00786042373577,2.0773157702822074,2.309071180597087
376,2.0000941864981905,2.0013321729858187,1.928227620099221,1.9742612312332994,2.042856944962945,2.2567543091711837
377,1.9934170019890718,1.9944647480127622,1.9301017813090042,1.9656745706381433,2.0417195223435645,2.232738464142902
378,1.9826497731780721,1.9845206023719661,2.000274427178016,2.0385382267175016,2.087445064054593,2.364543159370915
379,2.009461648795341,1.9998071881418678,2.0061852595264797,2.034671008236929,2.1020983138825993,2.3437392211202583
380,2.005115299698581,2.0043598157707674,2.0469372168406488,2.044078991032825,2.1046812438897398,2.3461086618515408
381,1.9951295815891836,1.9938283064768088,1.9742928608503125,1.9991972849507444,2.079439907077738,2.284668519406963
382,1.9922838522823476,2.001983370037644,1.9975999028728757,2.0376122288633525,2.100594613817842,2.329189182146863
383,1.9902077496173127,1.993234843751206,1.9863312046805255,2.0157097400143194,2.0689335835107565,2.3188825952870773
384,2.008611645109796,2.007171115982254,2.0322121837619664,2.028610738759721,2.0898232694059296,2.3398531344318343
385,1.9902207420783014,1.9920779127396147,2.012100209318137,2.0144311957691734,2.0816251951804037,2.3147488000130543
386,2.0054618129657484,2.0066167594967217,2.0829357935768553,2.0831370826740194,2.138514178946834,2.4012343150557327
387,2.0033799926709284,2.00125837492105,1.9607733755139773,1.994142967790878,2.065971667054827,2.3025235123785768
388,1.9910897366189773,1.9996113492439598,1.990720887743693,2.00599547492949,2.0774469286560344,2.2918688462501375
389,2.0064399328303586,2.005279289725474,1.9976689033215702,2.0418252957469165,2.0971060303152598,2.346026588741193
390,2.001402975012053,2.000038044804684,2.0065241172288846,2.023377925771377,2.086890135987549,2.3158154072737083
391,2.0029055448597775,1.9970058006946718,1.952541017999702,1.9622107734949974,2.046419163837789,2.2349188503843167
392,2.0133367716615633,2.0054351015088767,2.003904631173575,2.0112840053238132,2.0848379832356696,2.295172440794361
393,1.9954699283783341,1.9946398276282724,2.029344062015817,2.022676165294058,2.0862275828100887,2.309667359862599
394,2.0003569719389223,1.9967083244223467,1.984575941468858,1.9872492681507525,2.0641753937758196,2.257141894294768
395,2.003002998271957,2.000522047154477,2.048786500006502,2.0514828607601827,2.1118728596865783,2.325500240609576
396,2.0075722153305273,2.000766183076148,1.9699470883703483,1.9740436229288636,2.0463844320024043,2.2491020279824783
397,1.9892042797575515,1.9884923895123658,1.987765673997109,2.0105932978709813,2.064800613196474,2.3184634949167386
398,1.9918336214251955,1.995633919499776,2.007385751064995,2.023927100110886,2.085705748049781,2.3247578523102757
399,1.9875430943235182,1.9928978398303567,1.9470568380720288,1.9775549499490417,2.0511224480864576,2.2634074456614406
400,2.0016515242355006,2.004115981697297,2.0057977874120905,2.016524705047281,2.075887837774703,2.333524409084238
401,1.987886870107288,1.988388066044717,1.9489501296936202,1.9689390884182054,2.0427155733739406,2.2545337350336174
402,2.00363850569411,2.0049247877759613,2.0470950390380107,2.035476493666412,2.0894016764332703,2.324984128028808
403,2.0133706238751543,2.0085241702803804,1.9849193012807207,2.020236468871565,2.0899131046094697,2.300086473483341
404,2.0111089182654576,2.0070658637934997,1.977231614646484,2.0071513481175898,2.082562157458707,2.300863368821721
405,2.0090880689128383,2.0050352361361856,2.0435619543226937,2.035335103781157,2.102635318764307,2.3368295200764218
406,1.9998697758332649,1.9948593319539498,2.033053458110927,2.010812743189611,2.0746846351317743,2.309290684562171
407,2.0100501101825663,2.0076799412234805,2.0536903138737173,2.064730695617085,2.1235567144038043,2.368913970533635
408,2.020180409184719,2.008973453129118,2.0119807188013232,2.047389923498191,2.1114463777477863,2.326614348981037
409,2.007056448503072,2.005024160514273,1.953158427082828,1.9930406572601114,2.069993685661227,2.2974852945693636
410,1.9914306062817213,1.9968812355719312,1.948999571904162,1.9960630810800954,2.058337622375955,2.2747144676794058
411,2.0060245494059306,2.0072557137442293,2.012517983764984,2.038564850843167,2.0969223309304015,2.334868152194678
412,2.001472503095494,2.0004119795654365,2.0151840918976163,2.0366502346842172,2.0986249648800817,2.3662876279784766
413,2.0117088247502473,2.0096137972605606,2.0390982303465246,2.0346601958051584,2.095639410230245,2.3397744670579304
414,1.9981035874745678,1.9928993104272819,2.0377396722676964,2.0202015710099355,2.085963681985462,2.3028065026456934
415,1.9918122904291615,1.992448184057886,2.0012412464758578,2.02939908294934,2.0984824236519732,2.317457748826671
416,1.987641752500847,1.9889473553268915,2.0103694191596992,2.037330655728915,2.1024190366937936,2.3373552635127983
417,1.9922370714892714,1.9996470557860169,1.9472277150096615,1.9774344947122422,2.0653012015914833,2.2412250023525475
418,2.006862175118599,2.004497855663037,2.006772762860336,2.0353461007531624,2.1088000662212556,2.341103685541978
419,1.9997937503658887,1.9943858566413657,2.00886850641589,2.0035431902622234,2.0720051240616284,2.2856301651786244
420,2.0067845771083497,2.003795386953532,2.0398139921593677,2.0377932946117707,2.101805981749893,2.3452081238793703
421,1.9950556011965948,2.0046277640922536,2.0380842200286504,2.0398997877581753,2.0991083287508543,2.3307914208028713
422,2.007232394926215,2.0053391093564565,1.9748222015787218,2.013176186487443,2.0855367632399804,2.3111522495667627
423,1.99644997728383,1.9951168872159937,1.997995919391482,1.99074898058135,2.0644929987185825,2.274629307577418
424,2.0006261067212288,1.993907822623155,2.069181530968255,2.068685837592473,2.1263890969625368,2.394964174631933
425,1.9998374532018044,1.9990374477321382,2.08677803221083,2.073543542794307,2.1280567915529542,2.4021589010354174
426,2.009164187975221,2.0052772921706135,1.9989815271278721,2.026911039409075,2.099747494626224,2.3250727544614214
427,2.0024340838143484,1.9997706339675845,2.0104475762545873,2.0238000360962585,2.080267891494504,2.3207774298439974
428,1.9948737490821502,1.9988692995472424,2.0174962044430607,2.025452046742932,2.0881362491002546,2.3384692575821413
429,1.9807331215649446,1.9875218677181914,1.9778810337119113,2.039039792787287,2.0898006308898847,2.339043511757711
430,2.0012960174614656,1.9970615856634477,2.0263881719996046,2.030287732362328,2.0930756654544784,2.3244792310736724
431,1.9994524347196319,1.9984166317577334,1.9870839171579546,2.0046019054710746,2.0735628334452683,2.287892352923435
432,2.001621292813495,2.01072551740116,2.003190477150276,2.030395776303509,2.0930757186894824,2.330804811685453
433,1.9925061979515575,1.9946307333260154,2.0271089463643217,2.030414729011748,2.0897159941565056,2.341144830887463
434,2.0010129562571226,2.00218223126998,1.9832047860462503,1.9956203374022283,2.0709697653462413,2.296932078646537
435,1.9810802318700633,1.9910713462643534,2.0102669460938665,2.023360728723823,2.0894823292002402,2.330880154625844
436,1.9848711165288748,1.9942092364268305,1.9911663769349892,2.023534600388536,2.082750370770679,2.321109914117886
437,2.0066427685444466,2.0016936363434144,2.0081658897918153,2.047503177436004,2.113026397330174,2.356132272019385
438,2.0070568549949583,2.0034625831176505,2.0615698109380203,2.067892329041909,2.124106156068848,2.3656546145718194
439,2.0015192231307126,1.9951859247086063,1.9665697356243474,1.969714244462887,2.0561884763741034,2.2293356564652007
440,1.9977703620087937,1.997992295509713,2.018051741492594,2.0390589099190968,2.094336976440492,2.3361332655463865
441,1.9823696321334876,1.9883822909268567,1.9693272866518732,1.9956293897425699,2.0507748806715824,2.293469048628216
442,1.99112804940082,1.995139196031865,1.9844444399174213,2.003350415521135,2.069952049349137,2.2924529779880043
443,1.9968676935388445,2.004140953360746,2.0058423628228423,2.0290690921117527,2.0939374740878685,2.3206158039190456
444,2.003862521098339,2.006160068171904,1.9785156910453703,1.9944975262151454,2.0667573118542664,2.282656596052013
445,1.998001308941947,2.0014895600985976,2.015657734211282,2.0243149724727503,2.089754059303616,2.3071776239008144
446,2.007549828659919,2.005768774269652,1.9543192643349108,2.0092636268113577,2.074060574069992,2.3114401896807832
447,2.0013578888440824,1.9978530096756204,1.9685799643147899,1.983565226844788,2.0512416293501183,2.266658971816421
448,1.9926537590558764,1.9959010619220967,2.0001703300983227,2.0236806829450664,2.0920732221847502,2.3103165456433157
449,2.0049641804430918,2.004023812231402,2.0150554677508845,2.0298156074317886,2.087292113420184,2.33086158374095
450,2.0047985981807095,2.005222686166173,1.9760789063501596,1.9999676140676061,2.066175738785606,2.2853768615015344
451,2.0009126696665205,2.0042241506856056,2.062906870873866,2.057447973549091,2.1180811447852235,2.3561632504473042
452,1.9805354328601046,1.9913591867496778,2.028549320049053,2.043625793069672,2.096323063122184,2.3668225649548225
453,2.0024282300590857,2.008632699945627,2.0210623074632745,2.0208684155698564,2.0941204828636537,2.3263015654786767
454,1.992379916118764,1.9955940525782125,1.996972515898965,2.041720197861584,2.1054915000857872,2.355068434035394
455,1.9979750479169824,1.9925113125106086,2.0269963225701377,2.0333710038281687,2.097410264493401,2.3436347933099255
456,1.9944950934164045,1.9985823123226585,1.9890551404705585,2.024950832021824,2.086635513386217,2.3363750495924926
457,1.9919231531083335,2.006450223103249,2.0126300564543858,2.0274615694196454,2.1026437495088697,2.3292757735188583
458,1.9994828956509059,1.9961365046993218,2.0343635536726126,2.0387332320307965,2.0937469166298674,2.334402549860232
459,2.005290485221524,1.9995353783328156,2.0373823606394734,2.0432966988774894,2.1048658403797016,2.3689134822281543
460,1.987638631840616,1.9946644679761625,1.9303521292831196,1.9715834839915654,2.04979490437484,2.2703514332644064
461,2.0138644651379245,2.0066654960107217,2.0245598284719684,2.0679824896035197,2.1194390116053006,2.4202246933931537
462,1.99356670394549,1.9985483162558197,2.039472251343506,2.054743712654864,2.1087725733996394,2.3699536226757076
463,2.0244392466589667,2.011208038957272,2.0715989732011773,2.0828708755775547,2.1316853226961925,2.3852976331173856
464,2.000584674030335,1.998024901438244,1.9962548814959493,2.0204209220166445,2.0875506560119437,2.3049231304545024
465,1.995929760831767,2.000033564473851,2.0181252756627295,2.0218415728581602,2.087998217299203,2.29793287109989
466,2.0131739725410336,2.007298097895865,1.993297081196169,1.9906014207241285,2.076227916711915,2.272490366845976
467,2.00423963348148,2.0043287615393353,1.967086365276834,2.0418880142081073,2.102593525084768,2.3484837196394124
468,2.003981900907824,2.007454312220776,2.0275251301324317,2.0551392862857973,2.1111196452573218,2.352174132905434
469,2.0051987919659733,2.0054695402941656,1.9754215020697907,2.003927034127572,2.074131030324565,2.2951837422351997
470,2.0085761267804254,2.009241890488786,2.0805982310372295,2.0861106986474574,2.135594455214896,2.3979854593457812
471,1.9900120329892002,1.9954237994874036,2.009955340034055,2.0184979083460024,2.082365753641576,2.319858828633948
472,1.9987463467625874,1.9994056380358687,2.049175793776179,2.04765120969036,2.106201698141252,2.3481228632496176
473,1.9938065921928774,1.996919060826656,2.0014209611281233,2.033127006236527,2.0940070329155827,2.3399801992417646
474,1.995520579081404,1.9924335134105815,1.9912306183346076,2.004434539044125,2.0620547976182158,2.299609559881481
475,2.0038295065572513,2.001435460709514,1.9902992165940587,2.004736993480727,2.064271443624713,2.3108591435205446
476,1.9985631339683259,1.993661470678349,1.9533537445703126,1.9747485082891292,2.045430774489638,2.2408163724413996
477,1.9893829928793394,1.992013831260781,1.9813328885349064,1.9860376051013695,2.056763523527433,2.293589656755501
478,1.9964409330426591,2.003844203039775,2.015037669220601,2.0334669222292567,2.094930850960507,2.3279858924960335
479,1.998592118007846,2.0029277530210634,2.0393191274870057,2.0432345623217243,2.094986110866213,2.357293077948004
480,1.9962799392517692,1.9999106386353218,2.003985743087471,2.007532295602578,2.0757929435401836,2.3138070950674114
481,1.9938431903371916,1.999096203141454,2.0097723504681437,2.0292969417385858,2.090891729447941,2.3348625977817723
482,2.003202020829801,2.007640984537971,2.0126313416444175,2.059960159236315,2.1276610446175934,2.3735008606868435
483,1.9968053205931542,1.996709093766294,1.9955270662663203,2.02852132215353,2.097198745479541,2.321118215082107
484,1.9990245361516112,2.0064058930033,1.9894036910225492,2.008497838478862,2.0706117030865765,2.3083318474997068
485,2.0018191277274764,1.997258771275823,1.9870083619485959,1.9923455439364566,2.0691477756158037,2.2930770961638935
486,1.9947900271220271,1.9979497068075742,1.9804646744094574,1.9868418184273184,2.0510434059638016,2.294123992883525
487,2.010972874199764,2.012414242014451,1.9845040947994639,2.036874421161871,2.1081000867588697,2.3359191939944637
488,1.9987792261556048,1.9949446503051955,2.003620340763603,2.001329164460861,2.06647788703363,2.2882555237321536
489,2.015236859621083,2.006506095624877,1.9747172292098054,2.0227700471382035,2.086341616543687,2.3135599640674434
490,2.0043640025064677,2.005079156764931,1.9799410766027508,2.012542253771767,2.0799281112017813,2.3064954691722512
491,1.9943146462324906,1.9945925849074924,2.001766216066639,2.0265987416526654,2.091841887288353,2.3075947614963557
492,1.9918435204306848,1.9939065382692276,1.9987643067239789,2.031466831154843,2.0861335809890607,2.3392945128780087
493,2.008783923903959,2.006193424323834,1.9966947771375114,2.0363597985079513,2.095788842551837,2.3206042308600097
494,2.0099283310667544,1.998474684727011,1.9947496983614739,1.9983761571059375,2.0714371644027136,2.2973392118632043
495,1.9960495519830768,1.996742226180773,1.998230381707471,2.0326697360083847,2.0931400045455866,2.3146429110354583
496,2.0025071321894963,2.0035025805193283,2.032597433030927,2.0684103496929693,2.1210241171228463,2.3798244913990296
497,1.989230952983091,1.9925562654589495,1.950800286220116,2.0037162366020302,2.0715156818839353,2.2844153342891653
498,1.9871440882661633,1.9886754374976887,2.036284294187841,2.034920406483733,2.103007055334393,2.3479708704371216
499,2.0005849466961503,2.0080060161256714,1.9854944784400586,2.0035815906006826,2.072699170359975,2.29713776055821
500,1.9978307607809789,1.9947022554588976,2.031406770703704,2.032872926483182,2.08975856599958,2.3261104630813016
501,2.0000332300117107,2.0007556208362405,2.0261316271591707,2.03241020472029,2.0960326215913816,2.337343027362791
502,1.9960319687873664,1.9933076878492038,1.952877343304609,2.0067172287486983,2.075349810339914,2.2971763472733135
503,2.003253183560872,2.0005358805978215,1.9965110656725662,2.0177687503713035,2.0823063019466623,2.3088661983207537
504,2.009892937299744,2.007829165541683,2.0632464996810422,2.058703710595306,2.106488627592166,2.368806973590808
505,2.007781603165379,2.0032649708363213,1.9915824134385012,2.0306087756357085,2.0985410385664958,2.3204283239455563
506,2.003444860870802,2.0059381015716413,2.0089922559755804,2.0281421650241342,2.092368552826565,2.3234066546838745
507,2.0162784754799468,2.0117580137437487,2.020327698858398,2.0597314930843904,2.1187584795666012,2.3682933662217724
508,1.9936958574092405,1.999047613148627,1.9571762473992744,2.0036650797028064,2.0684270839575802,2.2996789772620803
509,2.0025210202125994,1.9976525294771728,2.009987826507545,2.0411592351923113,2.1015514477920036,2.3622859245288494
510,1.98666600803478,1.989466587202677,1.9971498087328277,2.0186391453112047,2.0779857755081412,2.3251073353199523
511,1.9915411225345518,1.9958023049058442,1.9737472566308156,2.0128946587331797,2.0788066242052774,2.316292469706899
512,2.0233264178422834,2.016049820718501,2.0496396701037027,2.0521296560827778,2.1126253096388026,2.352881606155904
513,2.006670584625033,2.0050183950194924,1.9743230566772514,1.9936412634330127,2.062061547280894,2.287137868508545
514,1.989483339792386,1.998515851362801,2.0135642186090728,2.0348306311677455,2.096366453184794,2.335078719582061
515,2.008779338507436,2.009715890824873,1.9651194117831794,1.9737724904902856,2.0394145074616485,2.2459718485162066
516,1.9963178593870328,1.9996489978189447,2.029063534488306,2.040969095624529,2.09610748351819,2.343223925849793
